countryname,yr,gdp,forest_area,lag_pop,lag_forest_area,lag_x_6798_7246,lag_x_237_5910,lag_x_257_5910,lag_x_1603_5516,lag_x_1604_5516,lag_x_1626_5516,lag_x_1633_5516,lag_x_1634_5516,Country.Code,IncomeGroup,Sub.Regions,delta_forest_area,forest_change,abs_forest_change
Canada,2010,1.61E+12,3473020,33628895,3473568.125,406900.5304,44757,203,11686000,5984000,2272000,813000,450000,CAN,High income,Northern America,-0.000157799,-548.125,548.125
Canada,2011,1.79E+12,3472554.063,34004889,3473020,1745186.059,53094,179,12657961,7555950,2692089,955000,450000,CAN,High income,Northern America,-0.000134159,-465.937,465.937
Canada,2012,1.82E+12,3472088.125,34339328,3472554.063,1484901.322,69437,769,16307860,6597800,2640446,1471000,5.00E+05,CAN,High income,Northern America,-0.000134177,-465.938,465.938
Canada,2013,1.84E+12,3471621.875,34714222,3472088.125,1584251.678,72845,638,16308000,6598000,2646000,1276000,550000,CAN,High income,Northern America,-0.000134285,-466.25,466.25
Canada,2014,1.80E+12,3471155.938,35082954,3471621.875,2451679.652,104114,1511,11981529,9872866,1713312,1389000,6.00E+05,CAN,High income,Northern America,-0.000134213,-465.937,465.937
Canada,2015,1.55E+12,3470690,35437435,3471155.938,1656412.298,98809,2852,12423637,10848238,1779360,1460000,520000,CAN,High income,Northern America,-0.000134231,-465.938,465.938
Canada,2016,1.53E+12,3470224.063,35702908,3470690,3025660.26,153751,50,12423640,11065200,1779360,1754400,610000,CAN,High income,Northern America,-0.000134249,-465.937,465.937
Canada,2017,1.48167E+12,3469464.924,36063668.04,3470224.063,3292068.75,186293.6558,96.63010737,11504226.2,13460345.82,1629714.133,1789367.904,650139.627,CAN,High income,Northern America,-0.000218758,-759.1392756,759.1392756
Canada,2018,1.43796E+12,3470525.699,36428073.39,3469464.924,3581934.428,225724.2306,186.747553,10652853.79,16373938.97,1492653.625,1825032.773,692920.5486,CAN,High income,Northern America,0.000305746,1060.775023,1060.775023
Canada,2019,1.39555E+12,3473966.114,36796160.87,3470525.699,3897322.694,273500.609,360.9087219,9864487.361,19918201.29,1367120.037,1861408.498,738516.5689,CAN,High income,Northern America,0.000991324,3440.415418,3440.415418
Canada,2020,1.34083E+12,3476915.275,36424608.33,3473966.114,4028456.763,331389.2482,523.1197283,7764294.513,20595198.98,1064322.351,1613732.86,669045.9896,CAN,High income,Northern America,0.000848932,2949.161001,2949.161001
Canada,2021,1.30128E+12,3480147.576,37168096.11,3476915.275,4475438.265,401530.4911,1186.219244,7612619.768,26526901.55,1032153.702,1742714.525,755016.3532,CAN,High income,Northern America,0.000929646,3232.300378,3232.300378
Cayman Islands,1991,3241049442,126.9999981,25312,126.9999981,1.3416,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,1992,3238922829,126.9999981,26544,126.9999981,1.3416,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,1993,3236481162,126.9999981,27780,126.9999981,1.3416,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,1994,3233648828,126.9999981,29069,126.9999981,1.3416,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,1995,3230323914,126.9999981,30514,126.9999981,1.3416,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,1996,3226365683,126.9999981,32166,126.9999981,1.3416,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,1997,3221574141,126.9999981,34065,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,1998,3215655177,126.9999981,36156,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,1999,3208157822,126.9999981,38329,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2000,3198353590,126.9999981,40420,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2001,3184984181,126.9999981,42303,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2002,3165672814,126.9999981,43935,126.9999981,21.4659,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2003,3475201399,126.9999981,45351,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2004,3585282646,126.9999981,46632,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2005,2315972639,126.9999981,47902,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2006,4227798032,126.9999981,49261,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2007,4466503540,126.9999981,50740,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2008,4586172567,126.9999981,52280,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2009,4281813033,126.9999981,53836,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2010,4156935677,126.9999981,55322,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2011,4186223809,126.9999981,56672,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2012,4291159006,126.9999981,57878,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2013,4405954638,126.9999981,58958,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2014,4563017881,126.9999981,59932,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2015,4708336733,126.9999981,60848,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2016,4898908676,126.9999981,61724,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0,0,0
Cayman Islands,2017,5055466942,127.5381394,62693.69227,126.9999981,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0.004237333,0.538141283,0.538141283
Cayman Islands,2018,5217028463,128.0435622,63678.61854,127.5381394,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0.003962915,0.505422806,0.505422806
Cayman Islands,2019,5383753132,128.5782784,64679.01813,128.0435622,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0.004176049,0.53471619,0.53471619
Cayman Islands,2020,5500247893,129.1951454,64381.23145,128.5782784,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0.004797599,0.61686702,0.61686702
Cayman Islands,2021,5676023627,129.6053767,66059.94132,129.1951454,0,0,0,0,0,0,0,0,CYM,High income,Latin America and the Caribbean,0.003175284,0.410231278,0.410231278
Central African Republic,1991,1377375031,225444.0039,2806734,225600,77222.9233,0,0,0,171000,254000,63000,200,CAF,Low income,Sub-Saharan Africa,-0.000691472,-155.9961,155.9961
Central African Republic,1992,1411917558,225288.0078,2878509,225444.0039,77222.9233,0,0,0,118000,261000,60000,200,CAF,Low income,Sub-Saharan Africa,-0.000691951,-155.9961,155.9961
Central African Republic,1993,1278781167,225131.9922,2959236,225288.0078,77222.9233,0,0,0,217000,267000,68000,200,CAF,Low income,Sub-Saharan Africa,-0.000692516,-156.0156,156.0156
Central African Republic,1994,851174350.6,224975.9961,3046149,225131.9922,77222.9233,0,0,0,168000,273000,60000,200,CAF,Low income,Sub-Saharan Africa,-0.00069291,-155.9961,155.9961
Central African Republic,1995,1115389732,224820,3135015,224975.9961,77222.9233,0,0,0,299000,279000,73000,200,CAF,Low income,Sub-Saharan Africa,-0.00069339,-155.9961,155.9961
Central African Republic,1996,1007791186,224664.0039,3222656,224820,77222.9233,0,0,0,326000,285000,70000,200,CAF,Low income,Sub-Saharan Africa,-0.000693871,-155.9961,155.9961
Central African Republic,1997,937741468,224508.0078,3308233,224664.0039,191260.8396,0,0,0,305000,291000,61000,0,CAF,Low income,Sub-Saharan Africa,-0.000694353,-155.9961,155.9961
Central African Republic,1998,967338348.7,224351.9922,3392436,224508.0078,441953.7149,0,0,0,461000,297000,72000,0,CAF,Low income,Sub-Saharan Africa,-0.000694922,-156.0156,156.0156
Central African Republic,1999,999477510.7,224195.9961,3475492,224351.9922,697047.411,0,3,0,529000,302000,91000,0,CAF,Low income,Sub-Saharan Africa,-0.000695319,-155.9961,155.9961
Central African Republic,2000,914500299.1,224040,3558014,224195.9961,584005.2684,0,0,0,553000,308000,79000,0,CAF,Low income,Sub-Saharan Africa,-0.000695802,-155.9961,155.9961
Central African Republic,2001,931833302.8,223884.0039,3640427,224040,443840.0723,0,0,0,647000,308000,102000,0,CAF,Low income,Sub-Saharan Africa,-0.000696287,-155.9961,155.9961
Central African Republic,2002,991387870.1,223728.0078,3722018,223884.0039,82321.6038,0,0,0,690000,308000,150000,0,CAF,Low income,Sub-Saharan Africa,-0.000696772,-155.9961,155.9961
Central African Republic,2003,1139754799,223571.9922,3802128,223728.0078,47868.8856,0,0,0,611000,308000,97000,1000,CAF,Low income,Sub-Saharan Africa,-0.000697345,-156.0156,156.0156
Central African Republic,2004,1270080251,223415.9961,3881181,223571.9922,104388.5161,0,0,0,475000,308000,69000,1000,CAF,Low income,Sub-Saharan Africa,-0.000697744,-155.9961,155.9961
Central African Republic,2005,1337362392,223260,3959875,223415.9961,55077.1241,0,0,0,524000,308000,67000,1000,CAF,Low income,Sub-Saharan Africa,-0.000698232,-155.9961,155.9961
Central African Republic,2006,1460561215,223104.0039,4038382,223260,97862.8922,0,0,0,454402,308000,71386,5000,CAF,Low income,Sub-Saharan Africa,-0.000698719,-155.9961,155.9961
Central African Republic,2007,1697565949,222948.0078,4118069,223104.0039,42727.8102,0,0,0,626861,308000,84304,6000,CAF,Low income,Sub-Saharan Africa,-0.000699208,-155.9961,155.9961
Central African Republic,2008,1985240986,222791.9922,4198010,222948.0078,52913.3646,0,0,0,537998,308000,92486,4000,CAF,Low income,Sub-Saharan Africa,-0.000699785,-156.0156,156.0156
Central African Republic,2009,2059094048,222635.9961,4273366,222791.9922,92260.3003,0,0,0,555143,308000,73675,4000,CAF,Low income,Sub-Saharan Africa,-0.000700187,-155.9961,155.9961
Central African Republic,2010,2140503193,222480,4337625,222635.9961,53085.0916,57,0,0,348779,308000,61849,4000,CAF,Low income,Sub-Saharan Africa,-0.000700678,-155.9961,155.9961
Central African Republic,2011,2434792413,222324.0039,4386768,222480,70923.2279,0,0,0,324283,308000,45138,4000,CAF,Low income,Sub-Saharan Africa,-0.000701169,-155.9961,155.9961
Central African Republic,2012,2510270268,222168.0078,4418636,222324.0039,73327.4051,0,0,0,424447,308000,58357,1000,CAF,Low income,Sub-Saharan Africa,-0.000701661,-155.9961,155.9961
Central African Republic,2013,1691063477,222011.9922,4436415,222168.0078,80834.0191,0,0,0,423122,308000,58513,1000,CAF,Low income,Sub-Saharan Africa,-0.000702242,-156.0156,156.0156
Central African Republic,2014,1892292912,221855.9961,4447942,222011.9922,76461.4218,0,0,0,341977,308000,50000,1000,CAF,Low income,Sub-Saharan Africa,-0.000702647,-155.9961,155.9961
Central African Republic,2015,1695143880,221700,4464175,221855.9961,42480.9528,0,0,0,237489,308000,29399,1000,CAF,Low income,Sub-Saharan Africa,-0.000703141,-155.9961,155.9961
Central African Republic,2016,1823779165,221544.0039,4493170,221700,79445.1774,0,0,0,315154,308000,70000,1000,CAF,Low income,Sub-Saharan Africa,-0.000703636,-155.9961,155.9961
Central African Republic,2017,1749132887,221159.1272,4517140.35,221544.0039,107805.3541,0,0,0,324842.7837,308000,77566.76546,1000,CAF,Low income,Sub-Saharan Africa,-0.001737247,-384.8766561,384.8766561
Central African Republic,2018,1677541841,220671.7522,4541238.577,221159.1272,146289.4886,0,0,0,334829.4297,308000,85951.47292,1000,CAF,Low income,Sub-Saharan Africa,-0.00220373,-487.3750035,487.3750035
Central African Republic,2019,1608880976,220280.6972,4565465.365,220671.7522,198511.6107,0,0,0,345123.0954,308000,95242.53916,1000,CAF,Low income,Sub-Saharan Africa,-0.001772112,-391.0550602,391.0550602
Central African Republic,2020,1527600059,219580.3361,4498024.971,220280.6972,255907.085,0,0,0,302373.2365,261800,89707.24775,850,CAF,Low income,Sub-Saharan Africa,-0.003179403,-700.3611095,700.3611095
Central African Republic,2021,1465076230,219017.3112,4568164.295,219580.3361,354571.0146,0,0,0,330002.5775,277200,105251.6125,900,CAF,Low income,Sub-Saharan Africa,-0.002564095,-563.0248418,563.0248418
Chad,1991,1877138042,66671.00098,5963252,67050,16385.1654,0,0,0,3000,556000,1200,0,TCD,Low income,Sub-Saharan Africa,-0.005652484,-378.99902,378.99902
Chad,1992,1881847677,66292.00195,6157079,66671.00098,16385.1654,0,0,0,5000,592000,1500,0,TCD,Low income,Sub-Saharan Africa,-0.005684616,-378.99903,378.99903
Chad,1993,1463251055,65912.99805,6356748,66292.00195,16385.1654,0,0,0,8400,611000,1900,0,TCD,Low income,Sub-Saharan Africa,-0.005717189,-379.0039,379.0039
Chad,1994,1179837955,65533.99902,6563922,65912.99805,16385.1654,0,0,0,14000,631000,2350,0,TCD,Low income,Sub-Saharan Africa,-0.005749989,-378.99903,378.99903
Chad,1995,1445919970,65155,6781053,65533.99902,16385.1654,0,0,0,14000,652000,2350,0,TCD,Low income,Sub-Saharan Africa,-0.005783243,-378.99902,378.99902
Chad,1996,1607345450,64776.00098,7010145,65155,16385.1654,0,0,0,14000,672000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005816883,-378.99902,378.99902
Chad,1997,1544689503,64397.00195,7250975,64776.00098,167931.683,0,0,0,14000,691000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005850917,-378.99903,378.99903
Chad,1998,1744794457,64017.99805,7503493,64397.00195,256052.7513,0,0,0,14000,710000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005885428,-379.0039,379.0039
Chad,1999,1534673583,63638.99902,7770048,64017.99805,556576.2507,0,0,0,14000,728000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005920195,-378.99903,378.99903
Chad,2000,1385058162,63260,8053536,63638.99902,542105.7468,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005955452,-378.99902,378.99902
Chad,2001,1709347793,62890,8355654,63260,337728.7017,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005848878,-370,370
Chad,2002,1987622279,62520,8678051,62890,31554.826,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005883288,-370,370
Chad,2003,2736666516,62150,9019233,62520,21637.5949,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005918106,-370,370
Chad,2004,4414929220,61780,9373916,62150,11527.1711,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005953339,-370,370
Chad,2005,6646663561,61410,9734767,61780,14575.3244,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.005988993,-370,370
Chad,2006,7422102656,60143.99902,10096633,61410,5065.9448,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.020615551,-1266.00098,1266.00098
Chad,2007,8638711443,58877.99805,10457124,60143.99902,9852.8334,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.021049498,-1266.00097,1266.00097
Chad,2008,10351932604,57612.00195,10818024,58877.99805,6933.4754,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.021502024,-1265.9961,1265.9961
Chad,2009,9253484108,56346.00098,11183588,57612.00195,7019.3388,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.021974605,-1266.00097,1266.00097
Chad,2010,10657705536,55080,11560147,56346.00098,6203.6359,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.022468338,-1266.00098,1266.00098
Chad,2011,12156380425,53813.99902,11952136,55080,11269.5807,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.022984767,-1266.00098,1266.00098
Chad,2012,12368071039,52547.99805,12360989,53813.99902,6482.6921,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.023525495,-1266.00097,1266.00097
Chad,2013,12949854263,51282.00195,12784750,52547.99805,31683.6212,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.024092185,-1265.9961,1265.9961
Chad,2014,13922223234,50016.00098,13220424,51282.00195,22517.6955,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.024687043,-1266.00097,1266.00097
Chad,2015,10945989472,48750,13663559,50016.00098,23397.7961,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.025311919,-1266.00098,1266.00098
Chad,2016,10090922857,47483.99902,14110975,48750,22002.5147,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.025969251,-1266.00098,1266.00098
Chad,2017,9783447770,46459.24404,14581048.19,47483.99902,39432.85538,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.021581059,-1024.754984,1024.754984
Chad,2018,9485341590,45562.98863,15066780.73,46459.24404,70671.47119,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.019291218,-896.2554048,896.2554048
Chad,2019,9196318844,44704.33238,15568694.28,45562.98863,126657.2454,0,0,0,14000,747000,2400,0,TCD,Low income,Sub-Saharan Africa,-0.018845477,-858.6562543,858.6562543
Chad,2020,8826941728,44039.3291,15765581.32,44704.33238,215645.078,0,0,0,11900,634950,2040,0,TCD,Low income,Sub-Saharan Africa,-0.014875589,-665.003275,665.003275
Chad,2021,8557980730,43319.15607,16457006.12,44039.3291,394614.9961,0,0,0,12600,672300,2160,0,TCD,Low income,Sub-Saharan Africa,-0.016352952,-720.1730349,720.1730349
Channel Islands,1991,6094883626,8.000000119,140671,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,1992,6093640241,8.000000119,141467,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,1993,6092014275,8.000000119,142006,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,1994,6089797050,8.000000119,142415,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,1995,6086594390,8.000000119,142863,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,1996,6173002098,8.000000119,143484,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,1997,6169033266,8.000000119,144335,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,1998,5945677377,8.000000119,145373,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,1999,6262740657,8.000000119,146498,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2000,6439703435,8.000000119,147555,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2001,6232906290,8.000000119,148443,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2002,6663669065,8.000000119,149097,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2003,7332244898,8.000000119,149596,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2004,8553643354,8.000000119,150068,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2005,8827272727,8.000000119,150716,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2006,9676172953,8.000000119,151678,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2007,11514605842,8.000000119,153008,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2008,10052135655,8.000000119,154636,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2009,10241744337,8.000000119,156433,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2010,10697524558,8.000000119,158178,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
Channel Islands,2011,10678954529,8.000000119,159734,8.000000119,0,0,0,0,0,0,0,0,CHI,High income,,0,0,0
